"trade_date","country","beta","size","momentum","book_to_price","residual_volatility","liquidity","profitability","investment_quality"
"2017-01-18",0.002109,-0.000608,0.002065,0.001366,-0.000241,-0.000298,-0.001778,-0.000637,0.000731
"2017-01-19",-0.004058,-0.000867,-0.000457,-0.000208,0.001172,-0.001727,0.000137,0.000474,-0.000269
"2017-01-20",0.009864,0.001141,-0.003232,-0.000717,0.000265,0.001297,0.000139,0.000541,-0.000159
"2017-01-23",0.005441,0.001334,-0.001852,0.000877,0.001232,0.001146,-0.000347,-0.000168,0.00002
"2017-01-24",0.000969,-0.00045,0.000292,0.002451,0.000504,-0.000348,-0.002305,0.000301,-0.000242
"2017-01-25",0.002198,-0.000309,-0.000589,0.000772,0.001086,-0.001582,0.000957,0.001142,-0.000901
"2017-01-26",0.004537,0.000766,-0.000202,0.000089,-0.000447,-0.001047,-0.00018,0.000709,-0.000532
"2017-02-03",-0.005092,-0.000603,-0.00021,0.000228,-0.001158,0.000216,0.000449,-0.00018,0.00003
"2017-02-06",0.00491,-0.00009,-0.003363,-0.000459,-0.000025,0.001338,0.001147,0.000361,-0.000478
"2017-02-07",-0.000014,0.000356,-0.000798,0.002243,-0.00021,0.00274,0.000066,-0.000719,0.00079
"2017-02-08",0.005581,0.000918,-0.001742,-0.001442,0.000821,0.000916,0.000983,0.001068,0.000163
"2017-02-09",0.005321,0.000742,-0.00168,-0.001608,0.000625,0.000943,0.000322,-0.000961,-0.000336
"2017-02-10",0.004356,-0.000645,0.000812,0.000596,0.001835,-0.002713,-0.000884,-0.001009,0.000694
"2017-02-13",0.0068,0.000148,-0.000635,-0.000029,0.00035,-0.000089,0.001562,0.000782,0.000049
"2017-02-14",0.000403,-0.000034,0.001055,0.000621,0.001294,-0.000254,0.000757,0.00054,0.000399
"2017-02-15",-0.005557,-0.001595,0.000379,-0.000623,-0.000731,-0.001619,-0.000184,-0.000497,0.000075
"2017-02-16",0.006316,0.000817,-0.000898,0.000266,-0.000118,-0.000949,0.00074,-0.001734,-0.000026
"2017-02-17",-0.008257,-0.000696,0.001564,0.000043,-0.001039,-0.001751,-0.002382,0.000068,-0.000284
"2017-02-20",0.014491,-0.000372,0.001385,0.00087,0.001937,-0.003012,0.001203,0.000438,0.00021
"2017-02-21",0.005342,0.000386,-0.001482,-0.002159,0.000773,0.002262,-0.000113,0.000993,-0.000739
"2017-02-22",0.003125,0.000501,-0.000878,-0.000403,0.000076,-0.000011,-0.000301,-0.000117,0.000316
"2017-02-23",-0.003856,-0.00016,-0.000442,-0.00155,-0.001049,0.000617,-0.000959,0.001675,-0.001257
"2017-02-24",0.000066,-0.000009,-0.001265,-0.000914,-0.000585,0.000322,-0.000112,0.000297,-0.000948
"2017-02-27",-0.007836,0.000432,0.000739,0.000512,-0.000586,0.00019,-0.001437,0.000523,-0.000731
"2017-02-28",0.00396,0.001286,0.000896,-0.000641,-0.00003,0.000904,0.000925,0.000055,0.000685
"2017-03-01",0.002015,0.000732,-0.00006,-0.000206,0.000088,0.000958,0.000087,-0.000312,0.000148
"2017-03-02",-0.006609,0.000017,0.000925,0.000171,-0.000775,-0.001614,-0.000857,0.000728,-0.000718
"2017-03-03",-0.001643,-0.000432,-0.000673,-0.000208,-0.000673,-0.000621,0.000192,0.000303,-0.00092
"2017-03-06",0.007562,0.000892,-0.001866,-0.000631,0.000478,0.000457,-0.000282,0.001494,-0.001006
"2017-03-07",0.001969,-0.000473,-0.000722,-0.000993,-0.000442,0.000151,-0.000319,0.00071,0.000091
"2017-03-08",-0.002851,-0.000681,0.000623,0.001608,-0.000555,0.000168,-0.000227,-0.000698,-0.000311
"2017-03-09",-0.007983,-0.000295,-0.000221,-0.000366,-0.000419,0.000387,-0.000762,0.000055,0.000077
"2017-03-10",-0.00029,-0.000287,-0.000084,0.001489,-0.000108,-0.000438,0.001291,0.001376,-0.000429
"2017-03-13",0.008327,-0.000435,0.000527,-0.000082,0.000176,-0.001466,0.000988,0.001029,-0.000389
"2017-03-14",-0.000989,0.000011,-0.000083,0.000445,-0.000063,0.001018,-0.000382,0.000052,-0.00055
"2017-03-15",0.000145,-0.001013,0.000647,0.000016,-0.000491,-0.002798,0.000865,0.000454,0
"2017-03-16",0.00699,0.001033,-0.001789,-0.000062,0.000685,0.000563,0.001473,0.00012,-0.000085
"2017-03-17",-0.010009,-0.0008,-0.000898,0.000347,-0.000702,0.001345,-0.002131,-0.001221,-0.00023
"2017-03-20",0.00229,-0.001378,-0.001257,-0.000145,0.000957,-0.001443,0.000829,0.000988,0.000786
"2017-03-21",0.003071,-0.000857,0.00066,0.002926,-0.001655,-0.00184,0.000124,0.001086,-0.00012
"2017-03-22",-0.005473,-0.001572,0.001575,0.002512,-0.001293,-0.002161,0.001294,0.001516,-0.000221
"2017-03-23",0.001948,-0.000573,0.00016,-0.000958,-0.000409,0.000101,0.000681,0.000563,0.000142
"2017-03-24",0.006507,-0.000159,0.001724,0.000404,0.000677,-0.00059,-0.001077,0.000095,-0.000582
"2017-03-27",-0.002992,0.000413,0.000064,0.000602,-0.000609,0.000399,0.00119,-0.001584,-0.000242
"2017-03-28",-0.002955,-0.000037,-0.000408,0.000251,-0.000174,-0.000183,-0.000782,-0.000336,-0.00094
"2017-03-29",-0.001786,-0.000506,0.003529,0.003107,0.001717,-0.000775,-0.002294,-0.000811,-0.000043
"2017-03-30",-0.011376,-0.001504,0.005051,0.003244,0.000658,-0.003858,-0.002236,0.000292,0.000007
"2017-03-31",0.006233,-0.001375,0.000735,0.00174,0.000212,-0.001248,-0.000904,0.000564,-0.001546
"2017-04-05",0.017706,0.002182,-0.000567,-0.000072,0.001073,0.000494,0.000289,-0.000051,-0.000748
"2017-04-06",0.002888,0.000222,-0.000433,-0.001091,0.000377,0.001497,-0.000264,-0.000468,-0.000142
"2017-04-07",0.002021,0.000789,0.001736,-0.00046,-0.002047,0.000215,-0.001776,-0.000324,0.000133
"2017-04-10",-0.00303,0.001031,0.005254,-0.00073,0.000803,0.002374,-0.006124,-0.001981,-0.000279
"2017-04-11",0.005978,0.002175,-0.000304,-0.004866,-0.000222,0.003786,-0.000067,-0.000717,0.000402
"2017-04-12",-0.004345,-0.000165,0.000799,0.000603,-0.000521,-0.001464,-0.003623,0.000291,-0.000442
"2017-04-13",0.002866,0.000218,-0.000175,-0.001356,0.000605,0.001683,-0.000892,0.000799,-0.000388
"2017-04-14",-0.011043,-0.001562,0.002519,-0.001279,0.000046,-0.001734,0.000244,-0.000796,-0.000788
"2017-04-17",-0.007209,-0.000997,0.005929,0.003464,0.000169,-0.006692,-0.001403,0.001019,-0.000543
"2017-04-18",-0.005551,-0.001581,0.003983,0.003548,-0.001605,-0.001992,-0.000937,0.002034,0.000389
"2017-04-19",-0.009529,-0.000241,0.002531,0.000978,-0.00062,0.00021,0.002194,0.002738,-0.001135
"2017-04-20",0.001028,-0.002406,0.003186,0.005537,-0.001158,-0.006043,-0.000403,0.002744,0.00043
"2017-04-21",-0.000485,-0.000953,-0.001003,0.001096,0.00118,-0.002882,-0.001377,-0.000123,-0.000939
"2017-04-24",-0.017934,-0.001654,0.005684,0.001732,-0.000906,-0.002948,-0.003302,0.001937,-0.002419
"2017-04-25",0.003503,0.00048,-0.000947,-0.000019,0.000487,0.003094,0.000599,0.001643,-0.000367
"2017-04-26",0.001835,0.00172,-0.000761,-0.002233,0.000589,0.00465,0.002326,0.000065,0.000183
"2017-04-27",0.001203,0.000564,-0.002826,0.001198,-0.000768,0.000406,0.001327,0.001962,-0.000398
"2017-04-28",0.002049,0.001996,-0.001936,-0.00088,0.001163,0.003828,-0.001071,-0.001476,0.000315
"2017-05-02",-0.001218,0.001553,0.000246,0.000994,-0.000242,0.003843,-0.00035,-0.000638,0.000138
"2017-05-03",-0.005026,-0.000543,-0.001472,-0.000158,-0.000703,-0.001159,0.000064,-0.00049,0.000004
"2017-05-04",-0.0025,0.000359,0.000215,0.000405,-0.000269,0.000726,-0.000822,-0.001101,-0.001373
"2017-05-05",-0.011085,-0.001897,0.001195,-0.000795,-0.000882,-0.001049,-0.001048,-0.000231,-0.000493
"2017-05-08",-0.013657,-0.000904,0.003263,-0.00448,-0.000699,-0.004574,-0.003282,0.000607,0.000272
"2017-05-09",0.003572,0.001709,-0.002163,-0.000891,0.001379,0.002231,0.000347,0.001582,0.000603
"2017-05-10",-0.011479,-0.003662,0.00087,0.000548,-0.003633,-0.003517,-0.000441,0.000035,-0.001437
"2017-05-11",0.002105,-0.000418,0.002581,0.00431,0.001066,0.001163,0.002979,0.002509,0.000727
"2017-05-12",0.0054,-0.000524,0.001291,0.001438,-0.000217,0.000647,0.001692,-0.001092,-0.000241
"2017-05-15",0.004462,-0.000842,-0.000086,0.00208,0.000666,-0.000794,-0.000672,0.000347,-0.000377
"2017-05-16",0.013538,0.002475,-0.002596,0.000523,0.001271,0.003021,0.002513,0.00171,-0.000614
"2017-05-17",-0.001645,0.001214,-0.002151,-0.0012,0.000705,0.003716,-0.00088,-0.000971,0.000135
"2017-05-18",-0.005764,-0.000857,0.000396,-0.001499,-0.000711,-0.001905,-0.001701,-0.000746,-0.001262
"2017-05-19",0.001489,-0.00055,0.001266,-0.00031,0.00016,-0.000325,-0.002124,-0.001241,0.000485
"2017-05-22",-0.005329,-0.00342,0.006658,0.003604,-0.002549,-0.004938,-0.00252,-0.001552,0.000148
"2017-05-23",-0.006539,-0.003767,0.007076,0.004428,-0.000747,-0.005716,-0.004152,0.001323,-0.001074
"2017-05-24",0.001245,0.002073,-0.000297,-0.001388,0.001241,0.003269,0.000409,-0.000565,-0.000445
"2017-05-25",0.014096,0.001276,0.000092,-0.002117,0.002898,0.000873,0.000698,-0.00082,0.001427
"2017-05-26",-0.000759,-0.000744,-0.000519,-0.003006,-0.000067,0.000282,-0.000556,-0.000194,0.000095
"2017-05-31",0.001307,-0.000653,0.000419,0.001121,0.000486,-0.001489,0.000237,0.000177,-0.000187
"2017-06-01",-0.007317,-0.004246,0.007642,0.002931,-0.000948,-0.006858,-0.002385,0.000318,0.000642
"2017-06-02",0.002024,0.002551,-0.003044,-0.004407,0.002759,0.00398,0.00166,0.001425,-0.00088
"2017-06-05",-0.000154,0.0005,-0.003177,-0.001088,0.000036,0.002233,-0.000026,0.000846,-0.001133
"2017-06-06",0.005352,-0.00051,-0.000904,-0.000415,-0.000627,-0.000985,-0.000023,0.00062,0.000823
"2017-06-07",0.016184,0.002329,-0.003824,0.000087,0.00077,0.004426,0.001929,0.001965,-0.000706
"2017-06-08",0.003814,-0.001007,0.000985,0.000778,-0.001518,-0.000187,0.000143,0.00038,0.000115
"2017-06-09",0.003747,0.00023,0.00091,-0.000805,-0.000224,0.000481,-0.00016,0.000556,0.001214
"2017-06-12",-0.005513,-0.001616,0.004627,0.003842,-0.001562,-0.001769,-0.000143,-0.000941,0.001601
"2017-06-13",0.006633,0.002063,-0.003595,-0.002564,0.000958,0.002924,0.001388,0.001646,-0.000492
"2017-06-14",-0.007594,0.000488,-0.002846,-0.003744,0.000476,0.00233,-0.000562,0.000321,0.000159
"2017-06-15",0.00272,0.001007,-0.004152,-0.002604,0.0009,0.002015,0.000532,0.000221,-0.000775
"2017-06-16",-0.001647,0.000311,0.000078,0.002674,-0.000547,0.000095,-0.000994,-0.000762,-0.000081
"2017-06-19",0.007647,0.00013,-0.000899,0.000204,-0.000257,-0.00099,0.000178,0.000647,0.000588
"2017-06-20",-0.000731,0.001229,-0.000048,0.001304,0.000164,0.001542,-0.001011,0.000272,-0.000411
"2017-06-21",0.007863,-0.000762,0.001147,0.003316,-0.000246,0.000291,-0.000455,0.000343,0.000674
"2017-06-22",-0.004656,-0.001609,0.005379,-0.000125,-0.00126,-0.005158,-0.001414,-0.000737,0.000214
"2017-06-23",0.004901,-0.001058,0.0012,0.000837,-0.001201,-0.001451,0.000783,-0.000213,-0.000466
"2017-06-26",0.013009,0.000116,-0.000225,0.00077,0.000055,-0.00108,0.001394,0.000665,0.001555
"2017-06-27",0.002429,0.000554,-0.000802,-0.000041,-0.000619,0.000671,-0.001348,-0.000039,-0.000442
"2017-06-28",-0.004768,0.000063,0.001035,0.000532,0.000194,0.000086,-0.001409,-0.001171,0.000104
"2017-06-29",0.005048,-0.000013,-0.000009,-0.000029,0.000201,-0.000577,0.000444,0.000897,0.000766
"2017-06-30",0.001381,-0.000733,0.000522,-0.000382,-0.000818,-0.001598,-0.000794,0.001099,-0.00007
"2017-07-03",0.000909,0.001942,-0.001577,-0.002329,0.001137,0.001874,0.00019,-0.000287,0.000493
"2017-07-04",-0.005714,0.000428,-0.000749,-0.000703,0.000001,0.001069,-0.000573,-0.001081,0.000339
"2017-07-05",0.008698,0.000096,-0.000167,-0.000157,-0.000424,0.000998,0.000548,-0.0006,0.000307
"2017-07-06",0.000918,0.000695,-0.000278,-0.00093,-0.001105,0.001777,-0.001363,-0.00081,-0.000507
"2017-07-07",0.001545,0.000147,-0.00062,-0.003489,-0.000245,-0.001091,0.002082,-0.001018,0.000857
"2017-07-10",-0.000916,0.00102,0.00119,0.000823,0.001521,0.001909,-0.003546,-0.001867,0.000892
"2017-07-11",-0.001839,-0.002172,0.000758,0.002784,0.00052,-0.002073,-0.001382,0.000478,0.000033
"2017-07-12",-0.001763,0.000639,0.000418,0.000214,-0.000147,-0.00003,0.003661,0.000961,0.000457
"2017-07-13",0.007216,-0.001021,0.001178,-0.001954,0.000192,-0.001441,-0.001641,-0.001225,0.001816
"2017-07-14",0.002501,-0.001056,0.001595,0.001852,0.000315,-0.001452,-0.000841,-0.000571,0.00002
"2017-07-17",-0.020622,-0.006325,0.009782,0.005441,-0.00144,-0.006724,-0.00417,-0.001005,0.000566
"2017-07-18",0.005907,0.001206,-0.000184,-0.002315,-0.000129,0.001606,0.001948,-0.001385,0.002733
"2017-07-19",0.019812,0.002059,0.001492,0.001213,0.001342,-0.000165,0.001395,0.000538,0.00136
"2017-07-20",0.004588,0.001256,0.001203,0.000742,-0.001014,0.000624,-0.000462,-0.000966,0.000494
"2017-07-21",-0.001261,0.000774,0.000534,0.001768,0.000665,-0.001034,0.000069,0.000628,0.001354
"2017-07-24",0.003711,0.001297,-0.002001,0.000776,0.001436,0.00024,-0.000279,0.001443,0.00061
"2017-07-25",-0.004679,-0.000161,-0.001773,-0.000327,0.000425,0.001624,-0.000631,0.000607,-0.00056
"2017-07-26",-0.002415,0.000803,-0.000017,-0.001039,0.000897,-0.000112,0.000158,0.000171,0.001851
"2017-07-27",0.002724,0.000931,-0.003579,-0.004568,0.00071,0.000285,0.000075,0.001986,-0.002663
"2017-07-28",0.0033,0.00006,0.001782,0.00252,-0.001107,-0.000369,-0.000422,-0.000992,0.001076
"2017-07-31",0.008766,0.000869,0.00175,0.000308,0.000749,0.000807,0.001231,-0.001957,0.001496
"2017-08-01",0.004128,-0.000439,0.000311,-0.000586,0.001028,0.001609,0.000474,-0.000022,-0.000198
"2017-08-02",-0.003439,0.001034,0.001461,0.002251,0.000884,0.00041,-0.000164,-0.00001,-0.000385
"2017-08-03",-0.003865,0.000954,-0.003114,-0.001778,0.00024,-0.000314,-0.000013,-0.000775,-0.000407
"2017-08-04",-0.003829,-0.001275,-0.000361,-0.001372,0.001006,-0.001465,-0.00219,-0.000343,0.001228
"2017-08-07",0.007527,0.001389,0.000532,0.00023,0.001064,0.001689,-0.000537,0.000008,0.000657
"2017-08-08",0.001521,0.001048,0.000595,-0.002425,0.0003,0.002231,-0.001116,0.0001,-0.000128
"2017-08-09",0.00204,-0.000647,-0.001666,0.002056,0.000071,0.00029,0.000807,0.002511,0.001051
"2017-08-10",-0.004928,0.000051,0.001978,0.00042,-0.001485,-0.000987,-0.001307,-0.000534,0.000052
"2017-08-11",-0.020528,-0.002695,-0.000413,-0.001655,-0.000852,-0.000722,-0.00159,0.000626,-0.002459
"2017-08-14",0.013702,0.002346,0.000086,0.00086,0.00162,0.00237,0.000827,0.001741,-0.002113
"2017-08-15",0.003201,0.00065,-0.001449,0.000773,-0.000062,0.00296,-0.000095,-0.000175,-0.000795
"2017-08-16",-0.000666,0.000665,-0.000814,-0.004801,0.000323,-0.000366,-0.000029,0.001443,-0.000762
"2017-08-17",0.00723,0.002445,0.000902,-0.001107,0.001368,0.000977,0.000191,-0.000417,0.000922
"2017-08-18",-0.001019,-0.000521,0.000524,0.00154,-0.000468,-0.000723,-0.000659,-0.0002,0.001579
"2017-08-21",0.005709,0.001578,-0.000467,-0.000242,0.000242,0.000828,0.000442,0.00109,0.000897
"2017-08-22",-0.002025,-0.000424,0.000553,0.000821,-0.00021,0.000213,-0.000598,-0.000027,-0.000518
"2017-08-23",-0.002716,-0.000629,-0.000811,-0.001102,-0.000275,-0.002245,-0.001377,0.000306,-0.001109
"2017-08-24",-0.006901,-0.001518,-0.000654,0.001312,-0.001556,-0.001229,-0.000152,-0.001323,-0.000172
"2017-08-25",0.015833,0.001915,-0.000462,-0.001065,0.000674,0.001534,0.000355,-0.000336,0.000223
"2017-08-28",0.011778,0.00135,-0.000492,-0.001826,0.000641,0.000169,0.002853,0.001618,-0.000112
"2017-08-29",-0.001871,-0.000457,-0.001229,0.000238,-0.000052,0.000224,0.000684,0.001472,0.000629
"2017-08-30",0.003099,0.002059,-0.000006,0.003445,-0.000508,0.00204,-0.001366,-0.000397,0.00107
"2017-08-31",-0.001414,0.000586,-0.002107,-0.001894,-0.000551,-0.000322,0.002056,0.001619,0.000048
"2017-09-01",0.004314,0.000391,-0.0006,0.001031,0.000587,0.000257,0.001232,0.001328,0.000329
"2017-09-04",0.005351,-0.00023,0.001375,-0.002068,-0.000638,0.001035,-0.001961,-0.000762,-0.001335
"2017-09-05",0.000774,0.000028,-0.000026,-0.00072,-0.00119,0.000537,-0.001213,0.000175,-0.000601
"2017-09-06",0.001132,0.00272,0.001816,-0.002193,0.000413,0.001784,-0.00164,0.000135,-0.00091
"2017-09-07",-0.006701,-0.001156,-0.001267,-0.00234,-0.001105,0.000808,0.000285,-0.001206,-0.000328
"2017-09-08",0.000822,-0.000323,-0.000679,-0.000906,-0.001132,-0.000664,0.000368,-0.000873,0.001189
"2017-09-11",0.004299,0.002764,-0.000238,-0.000052,0.00102,0.000217,0.001537,0.0011,0.000063
"2017-09-12",0.001815,0.00034,0.00226,0.002202,0.000414,0.001315,-0.002346,-0.001702,0.000416
"2017-09-13",0.002096,0.000063,-0.000499,0.00056,-0.001886,0.000334,0.000486,-0.000401,-0.000063
"2017-09-14",-0.003385,-0.001033,-0.000081,-0.000714,-0.000107,-0.000358,0.000347,-0.00047,-0.000349
"2017-09-15",-0.004202,-0.002146,0.000586,-0.001046,-0.000404,-0.00433,-0.000192,0.000405,-0.00051
"2017-09-18",0.005248,0.000628,0.000479,-0.001451,0.000434,0.000026,0.000172,0.001271,-0.000524
"2017-09-19",-0.003608,-0.000702,-0.001503,-0.000672,-0.000108,0.001037,-0.001009,0.000116,-0.000996
"2017-09-20",0.005603,0.002043,0.000034,-0.002144,0.001212,0.002399,0.000258,0.000677,0.000642
"2017-09-21",-0.005858,-0.001359,0.000733,-0.001772,0.000298,-0.001821,-0.001687,0.000712,0.000182
"2017-09-22",-0.002949,-0.002117,-0.000993,-0.000736,-0.000774,-0.002336,-0.000318,-0.00069,-0.000617
"2017-09-25",-0.007835,-0.002285,0.001252,0.001174,-0.000771,-0.002062,-0.00226,0.001309,0.000508
"2017-09-26",0.002305,0.00056,0.001907,0.002908,0.000323,0.001312,-0.000248,-0.000937,0.000904
"2017-09-27",0.003276,0.002427,-0.001662,0.002023,-0.000084,0.000992,0.000385,0.000931,-0.000816
"2017-09-28",-0.001797,-0.001491,0.002175,0.000539,-0.000165,-0.002828,0.000263,0.002295,0.000039
"2017-09-29",0.00425,0.000789,-0.001557,-0.000992,-0.000889,0.000566,-0.000506,-0.000061,-0.000573
"2017-10-09",0.009996,0.000993,0.000531,-0.001351,0.00119,0.001379,0.001768,0.001109,0.000095
"2017-10-10",0.002527,0.00114,-0.002133,-0.003852,0.000624,0.001307,-0.000386,0.000792,-0.001183
"2017-10-11",0.00026,-0.001593,-0.000101,-0.000027,0.000057,-0.000626,-0.002727,0.0023,-0.000085
"2017-10-12",-0.001244,-0.000587,0.000032,-0.000534,-0.001691,-0.000055,-0.00092,0.00062,0.0004
"2017-10-13",0.002805,-0.000381,-0.000646,0.000579,-0.000716,-0.001217,0.001815,0.001805,-0.000965
"2017-10-16",-0.005754,-0.003201,0.004352,0.00376,-0.001459,-0.003928,-0.002136,0.000178,0.000892
"2017-10-17",-0.00136,0.000104,-0.000228,-0.001175,-0.00096,-0.000857,-0.000422,0.001339,-0.000103
"2017-10-18",0.001136,-0.002356,0.004396,0.000442,-0.001571,-0.002888,-0.001829,0.000812,-0.000311
"2017-10-19",-0.006369,-0.001311,0.001122,0.00197,-0.000619,-0.000349,-0.001911,0.000636,-0.001555
"2017-10-20",0.004751,0.002103,-0.002609,0.001687,0.00034,0.001336,0.000355,-0.00059,-0.000102
"2017-10-23",0.002108,0.00068,-0.001066,0.000302,-0.000222,-0.000033,0.000978,0.001699,-0.000521
"2017-10-24",0.002677,-0.001082,0.002106,0.002402,-0.000748,-0.002019,-0.00043,-0.000929,-0.000304
"2017-10-25",0.00489,0.000147,-0.000853,-0.000207,-0.000126,0.00026,0.000924,0.000899,-0.000284
"2017-10-26",0.002629,0.001525,0.000244,0.000813,0.00007,0.00117,0.00032,-0.000765,0.000286
"2017-10-27",0.000179,-0.001427,0.001866,0.001169,-0.002141,-0.002424,-0.00057,-0.000118,0.000998
"2017-10-30",-0.009231,-0.003085,0.005407,0.005693,-0.002697,-0.004418,-0.003379,-0.000685,-0.00032
"2017-10-31",0.002818,0.00189,-0.000734,-0.000122,0.000227,0.00202,0.001266,0.00091,-0.000922
"2017-11-01",-0.00303,0.00052,0.000011,-0.001573,0.000167,-0.000018,0.001895,0.001605,-0.000035
"2017-11-02",-0.004548,-0.001539,0.002262,0.000223,-0.000577,-0.001805,-0.000043,0.00179,-0.00034
"2017-11-03",-0.005232,-0.000775,0.001685,-0.000416,0.000153,-0.001911,-0.000764,0.000968,0.000244
"2017-11-06",0.009392,0.000207,-0.001355,0.003029,0.000946,0.00073,0.001732,0.003771,-0.000801
"2017-11-07",0.008036,0.001464,0.001732,0.000269,-0.000643,0.000652,0.000041,-0.000802,0.000662
"2017-11-08",0.00091,0.002188,-0.000816,0.000454,0.001177,0.001346,-0.001351,-0.000909,0.000624
"2017-11-09",0.005818,0.000088,0.000347,-0.000075,-0.000339,0.000894,-0.0003,0.000652,-0.000575
"2017-11-10",0.004023,0.000247,0.001507,0.001764,-0.001352,-0.000393,-0.000538,0.000864,-0.000778
"2017-11-13",0.004945,0.000924,0.002165,0.001609,-0.001369,-0.001018,0.003074,0.000868,0.000881
"2017-11-14",-0.00621,-0.0008,0.00074,-0.000871,-0.000895,0.00228,-0.001902,-0.003136,0.000731
"2017-11-15",-0.007713,-0.00127,-0.001676,-0.001503,0.001074,-0.000947,-0.002245,-0.000995,0.000223
"2017-11-16",0.002137,0.000027,0.002488,0.002978,-0.000607,0.001404,-0.003048,-0.000358,-0.000913
"2017-11-17",-0.009222,-0.004052,0.008813,0.002219,-0.002744,-0.006639,-0.004142,-0.003057,-0.000264
"2017-11-20",0.007778,0.001146,0.002455,0.003873,-0.000549,0.001123,0.000298,0.002206,-0.000636
"2017-11-21",0.009768,0.00149,0.004326,0.00094,0.000014,0.000647,-0.000453,-0.000257,-0.000152
"2017-11-22",0.00214,0.00104,0.001729,-0.002703,0.000924,0.000513,0.000156,-0.000812,0.000933
"2017-11-23",-0.027047,-0.001214,-0.002856,-0.002983,-0.000024,-0.001275,-0.003587,-0.001348,0.00076
"2017-11-24",0.000857,0.000903,-0.000717,-0.000584,-0.000175,0.000555,-0.000846,-0.000695,0.000159
"2017-11-27",-0.012889,-0.001688,-0.00216,-0.000794,0.001023,-0.001516,-0.001769,-0.000914,0.000395
"2017-11-28",0.00813,0.003123,-0.000685,0.000976,0.000721,0.004999,-0.000149,0.00158,0.000226
"2017-11-29",0.002043,0.000947,-0.00008,0.001097,-0.000117,0.002125,0.000296,-0.00201,0.002123
"2017-11-30",-0.008024,-0.000715,-0.002978,-0.001345,0.000032,-0.001078,-0.000817,0.000658,0.000183
"2017-12-01",0.002927,0.001746,-0.00159,0.001878,0.000819,0.00175,-0.001745,0.001266,-0.000906
"2017-12-04",0.000933,0.000169,0.003968,0.005972,-0.001002,-0.00088,-0.006004,-0.001479,-0.000365
"2017-12-05",-0.006245,-0.004724,0.005252,0.000765,-0.001463,-0.00477,-0.001647,-0.000022,-0.000526
"2017-12-06",-0.000588,0.002455,-0.001404,-0.001791,0.000991,0.003658,0.000752,0.000931,0.000556
"2017-12-07",-0.008759,-0.000881,-0.001343,-0.00289,-0.00004,-0.000135,-0.000989,-0.000526,-0.000816
"2017-12-08",0.007581,0.001877,-0.002496,0.001916,0.000926,0.003128,-0.000639,0.002203,-0.000497
"2017-12-11",0.013825,0.002866,0.001716,0.002925,0.001297,0.003267,-0.001224,0.002321,-0.000465
"2017-12-12",-0.011918,0.000062,0.000814,0.002621,-0.000805,-0.001061,-0.001683,-0.000793,-0.00038
"2017-12-13",0.007528,0.000371,0.000198,-0.000237,0.000151,0.001271,0.000969,0.000559,0.000745
"2017-12-14",-0.003185,-0.000909,-0.001236,0.000105,0.000216,0.000072,0.000705,0.00182,0.000405
"2017-12-15",-0.009401,-0.000491,-0.001342,-0.003428,0.000006,-0.000742,-0.00048,-0.000122,0.000067
"2017-12-18",-0.000674,-0.00093,0.00143,-0.001463,0.000065,-0.001694,-0.001829,0.000823,0.000911
"2017-12-19",0.010045,0.000813,0.00014,0.00063,-0.000122,0.000733,0.001074,0.000432,-0.000428
"2017-12-20",-0.003571,-0.000812,0.00195,0.002692,-0.000139,-0.000079,-0.001553,0.000131,0.000023
"2017-12-21",0.007115,0.001898,0.001397,0.004655,-0.000607,0.000718,0.000534,0.000356,-0.000608
"2017-12-22",-0.000759,0.000593,0.000372,0.001512,0.000449,0.000787,-0.000991,-0.000706,-0.000206
"2017-12-25",-0.006849,-0.002878,0.001699,0.001379,-0.000846,-0.001937,0.000287,-0.000194,-0.000121
"2017-12-26",0.005225,0.000042,-0.000152,-0.004227,0.000879,-0.000332,0.003531,0.001274,0.001117
"2017-12-27",-0.009656,-0.000303,-0.000555,-0.003135,0.00057,0.000541,0.000101,-0.000682,0.000636
"2017-12-28",0.005523,0.000764,-0.000558,-0.00027,0.000665,0.000381,0.000069,0.001443,0.000658
"2017-12-29",0.005429,0.000617,-0.001339,0.001233,-0.000265,0.000399,-0.000478,-0.000187,-0.000886
"2018-01-02",0.014085,0.001005,0.000218,0.002035,-0.000423,0.000981,0.000749,-0.000767,0.000999
"2018-01-03",0.007105,0.001894,0.000518,-0.000302,0.001132,0.003046,0.00061,0.000198,-0.00012
"2018-01-04",0.005659,-0.000203,0.001584,0.000264,-0.000111,0.002822,-0.000658,0.000741,0.00125
"2018-01-05",0.001035,-0.000214,-0.000231,-0.001658,0.001107,-0.00102,-0.001075,-0.000657,0.000092
"2018-01-08",0.006428,0.000391,0.001119,0.000893,0.000384,0.000272,0.001042,0.000169,0.000428
"2018-01-09",0.002245,-0.000114,-0.000582,0.001285,0.00006,0.000722,-0.000669,0.001069,0.00011
"2018-01-10",-0.000145,-0.000446,0.002162,0.0008,0.000438,0.00018,-0.000864,-0.000505,-0.000192
"2018-01-11",-0.000731,0.00085,-0.001088,-0.002593,0.000741,-0.000259,0.000105,0.000837,-0.001265
"2018-01-12",0.000848,-0.000728,-0.000537,0.000997,0.000497,0.001251,-0.003576,0.000938,0.000296
"2018-01-15",-0.009172,-0.003385,0.003371,0.0015,-0.002351,-0.004661,-0.001225,-0.001217,-0.000097
